Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,23,Sub-Bituminous Coal,C_SUBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,24,Patent Fuel,C_PATF,4.96919242747,47835855.8166,9626484.889609117,270.548506298,54.445165939316674,915.82625098,184.3008223866028,9676849.072187867
KR,25,Lignite/Brown Coal,C_LIBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,26,BKB/Peat Briquettes,C_BKBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,27,Peat,C_PEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,28,"Crude petroleum and services related to crude oil extraction, excluding surveying",C_COIL,334.166238455,322147887.061,964034.8125844005,5559.05959713,16.635611134242705,5127.72764525,15.344840546901981,968566.9924410884
KR,29,"Natural gas and services related to natural gas extraction, excluding surveying",C_GASE,339.150285184,2121380361.9,6254986.224614503,512493.82361,1511.1112860540736,3461.72549328,10.207054643642426,6300002.210104582
KR,30,Natural Gas Liquids,C_GASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,31,Other Hydrocarbons,C_OGPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,32,Uranium and thorium ores (12),C_ORAN,0.472150579306,1295513571.75,2743856787.4982524,30291.9383528,64157.3677561197,45097.0285444,95514.08072121137,2770964425.1865444
KR,33,Iron ores,C_IRON,58.181126257,513589467.697,8827423.955809176,9119.16439234,156.73750198747376,18113.945057,311.3371332309099,8914316.946171016
KR,34,Copper ores and concentrates,C_COPO,0.155091561763,35368287.4828,228047787.26032382,644.344717311,4154.60847764008,1356.6587667,8747.469889903812,230482195.81852227
KR,35,Nickel ores and concentrates,C_NIKO,36.7169921717,79989169.867,2178532.7483511157,2554.99562608,69.58619088764273,1968.96164563,53.62535243689154,2194691.880091746
KR,36,Aluminium ores and concentrates,C_ALUO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
