heading,short number, Simapro group,Unit,Process,Total eco-cost (euro),kgCO2e,,,
electricity Rest of the World,B.044.01.204,"Energy, electricity Rest of the World",MJ ,Electricity Liberia production,0.019417351,0.106791015,,,
electricity Rest of the World,B.044.01.205,"Energy, electricity Rest of the World",MJ ,Electricity Libya production,0.040138987,0.222495398,,,
electricity Rest of the World,B.044.01.206,"Energy, electricity Rest of the World",MJ ,Electricity Macau production,0.038169425,0.211696316,,,
electricity Rest of the World,B.044.01.207,"Energy, electricity Rest of the World",MJ ,Electricity Madagascar production,0.030613458,0.173139105,,,
electricity Rest of the World,B.044.01.208,"Energy, electricity Rest of the World",MJ ,Electricity Malawi production,0.008074683,0.043548258,,,
electricity Rest of the World,B.044.01.209,"Energy, electricity Rest of the World",MJ ,Electricity Malaysia production,0.036876189,0.217787534,,,
electricity Rest of the World,B.044.01.210,"Energy, electricity Rest of the World",MJ ,Electricity Maldives production,0.042044462,0.232609714,,,
electricity Rest of the World,B.044.01.211,"Energy, electricity Rest of the World",MJ ,Electricity Mali production,0.029038401,0.160389195,,,
electricity Rest of the World,B.044.01.212,"Energy, electricity Rest of the World",MJ ,Electricity Mauritania production (no data),0,0,,,
electricity Rest of the World,B.044.01.213,"Energy, electricity Rest of the World",MJ ,Electricity Mauritius production,0.037607893,0.215784241,,,
electricity Rest of the World,B.044.01.214,"Energy, electricity Rest of the World",MJ ,Electricity Mexico production,0.031086627,0.16998388,,,
electricity Rest of the World,B.044.01.215,"Energy, electricity Rest of the World",MJ ,Electricity Moldova production,0.044777131,0.269872902,,,
electricity Rest of the World,B.044.01.216,"Energy, electricity Rest of the World",MJ ,Electricity Mongolia production,0.047483445,0.292667699,,,
electricity Rest of the World,B.044.01.217,"Energy, electricity Rest of the World",MJ ,Electricity Montenegro production,0.025059767,0.153705271,,,
electricity Rest of the World,B.044.01.218,"Energy, electricity Rest of the World",MJ ,Electricity Montserrat production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.219,"Energy, electricity Rest of the World",MJ ,Electricity Morocco production,0.039629405,0.238092459,,,
electricity Rest of the World,B.044.01.220,"Energy, electricity Rest of the World",MJ ,Electricity Mozambique production,0.008068551,0.043705617,,,
electricity Rest of the World,B.044.01.221,"Energy, electricity Rest of the World",MJ ,Electricity Myanmar production,0.024085756,0.134156368,,,
electricity Rest of the World,B.044.01.222,"Energy, electricity Rest of the World",MJ ,Electricity Namibia production,0.004040485,0.021953054,,,
electricity Rest of the World,B.044.01.223,"Energy, electricity Rest of the World",MJ ,Electricity Nauru production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.224,"Energy, electricity Rest of the World",MJ ,Electricity Nepal production,0.00067356,0.002463645,,,
electricity Rest of the World,B.044.01.225,"Energy, electricity Rest of the World",MJ ,Electricity Netherlands Antilles production (no data),0,0,,,
electricity Rest of the World,B.044.01.226,"Energy, electricity Rest of the World",MJ ,Electricity New Caledonia production (no data),0,0,,,
electricity Rest of the World,B.044.01.227,"Energy, electricity Rest of the World",MJ ,Electricity New Zealand production,0.006019325,0.032541705,,,
electricity Rest of the World,B.044.01.228,"Energy, electricity Rest of the World",MJ ,Electricity Nicaragua production,0.020627289,0.113826,,,
electricity Rest of the World,B.044.01.229,"Energy, electricity Rest of the World",MJ ,Electricity Niger production,0.040657265,0.224845902,,,
electricity Rest of the World,B.044.01.230,"Energy, electricity Rest of the World",MJ ,Electricity Nigeria production,0.028095694,0.15605282,,,
electricity Rest of the World,B.044.01.231,"Energy, electricity Rest of the World",MJ ,Electricity North Korea production,0.009215894,0.05550474,,,
electricity Rest of the World,B.044.01.232,"Energy, electricity Rest of the World",MJ ,Electricity North Macedonia production,0.034784871,0.20828918,,,
electricity Rest of the World,B.044.01.233,"Energy, electricity Rest of the World",MJ ,Electricity Oman production,0.038029701,0.21091097,,,
electricity Rest of the World,B.044.01.234,"Energy, electricity Rest of the World",MJ ,Electricity Pakistan production,0.02757217,0.135713218,,,
electricity Rest of the World,B.044.01.235,"Energy, electricity Rest of the World",MJ ,Electricity Palestine production,0.033423614,0.184639962,,,
electricity Rest of the World,B.044.01.236,"Energy, electricity Rest of the World",MJ ,Electricity Panama production,0.012156053,0.068809437,,,
electricity Rest of the World,B.044.01.237,"Energy, electricity Rest of the World",MJ ,Electricity Papua New Guinea production,0.033163516,0.183411977,,,
electricity Rest of the World,B.044.01.238,"Energy, electricity Rest of the World",MJ ,Electricity Paraguay production,0.000656708,0.002394876,,,
electricity Rest of the World,B.044.01.239,"Energy, electricity Rest of the World",MJ ,Electricity Peru production,0.018246335,0.100755075,,,
electricity Rest of the World,B.044.01.240,"Energy, electricity Rest of the World",MJ ,Electricity Philippines production,0.041949424,0.233162165,,,
electricity Rest of the World,B.044.01.241,"Energy, electricity Rest of the World",MJ ,Electricity Puerto Rico production,0.043876618,0.242880323,,,
electricity Rest of the World,B.044.01.242,"Energy, electricity Rest of the World",MJ ,Electricity Qatar production,0.038145736,0.211564406,,,
electricity Rest of the World,B.044.01.243,"Energy, electricity Rest of the World",MJ ,Electricity Reunion production,0.03151642,0.174205549,,,
electricity Rest of the World,B.044.01.244,"Energy, electricity Rest of the World",MJ ,Electricity Russia production,0.031032467,0.150210105,,,
electricity Rest of the World,B.044.01.245,"Energy, electricity Rest of the World",MJ ,Electricity Rwanda production,0.018721732,0.102831368,,,
electricity Rest of the World,B.044.01.246,"Energy, electricity Rest of the World",MJ ,Electricity Saint Helena production (no data),0,0,,,
electricity Rest of the World,B.044.01.247,"Energy, electricity Rest of the World",MJ ,Electricity Saint Kitts and Nevis production,0.043004332,0.238031632,,,
electricity Rest of the World,B.044.01.248,"Energy, electricity Rest of the World",MJ ,Electricity Saint Lucia production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.249,"Energy, electricity Rest of the World",MJ ,Electricity Saint Pierre and Miquelon production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.250,"Energy, electricity Rest of the World",MJ ,Electricity Saint Vincent and the Grenadines production,0.033907737,0.187426188,,,
electricity Rest of the World,B.044.01.251,"Energy, electricity Rest of the World",MJ ,Electricity Samoa production,0.029944999,0.165226752,,,
electricity Rest of the World,B.044.01.252,"Energy, electricity Rest of the World",MJ ,Electricity Sao Tome and Principe production,0.040573314,0.224518368,,,
electricity Rest of the World,B.044.01.253,"Energy, electricity Rest of the World",MJ ,Electricity Saudi Arabia production,0.040342088,0.223601293,,,
electricity Rest of the World,B.044.01.254,"Energy, electricity Rest of the World",MJ ,Electricity Senegal production,0.035390132,0.198919466,,,
electricity Rest of the World,B.044.01.255,"Energy, electricity Rest of the World",MJ ,Electricity Serbia production,0.036081437,0.220912466,,,
electricity Rest of the World,B.044.01.256,"Energy, electricity Rest of the World",MJ ,Electricity Seychelles production,0.040110192,0.221800902,,,
electricity Rest of the World,B.044.01.257,"Energy, electricity Rest of the World",MJ ,Electricity Sierra Leone production,0.005059548,0.026833785,,,
electricity Rest of the World,B.044.01.258,"Energy, electricity Rest of the World",MJ ,Electricity Singapore production,0.037608955,0.208530195,,,
electricity Rest of the World,B.044.01.259,"Energy, electricity Rest of the World",MJ ,Electricity Solomon Islands production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.260,"Energy, electricity Rest of the World",MJ ,Electricity Somalia production,0.041065981,0.227160083,,,
electricity Rest of the World,B.044.01.261,"Energy, electricity Rest of the World",MJ ,Electricity South Africa production,0.046156188,0.286483436,,,
electricity Rest of the World,B.044.01.262,"Energy, electricity Rest of the World",MJ ,Electricity South Korea production,0.032172979,0.172221579,,,
electricity Rest of the World,B.044.01.263,"Energy, electricity Rest of the World",MJ ,Electricity South Sudan production,0.044328646,0.245393752,,,
electricity Rest of the World,B.044.01.264,"Energy, electricity Rest of the World",MJ ,Electricity Sri Lanka production,0.029767291,0.172434038,,,
electricity Rest of the World,B.044.01.265,"Energy, electricity Rest of the World",MJ ,Electricity Sudan production,0.016345033,0.089764421,,,
electricity Rest of the World,B.044.01.266,"Energy, electricity Rest of the World",MJ ,Electricity Suriname production,0.022629933,0.124655744,,,
electricity Rest of the World,B.044.01.267,"Energy, electricity Rest of the World",MJ ,Electricity Syria production,0.038830293,0.215335835,,,
electricity Rest of the World,B.044.01.268,"Energy, electricity Rest of the World",MJ ,Electricity Taiwan production,0.040328695,0.226144361,,,
electricity Rest of the World,B.044.01.269,"Energy, electricity Rest of the World",MJ ,Electricity Tajikistan production,0.004668696,0.026619437,,,
electricity Rest of the World,B.044.01.270,"Energy, electricity Rest of the World",MJ ,Electricity Tanzania production,0.023831373,0.131557023,,,
electricity Rest of the World,B.044.01.271,"Energy, electricity Rest of the World",MJ ,Electricity Thailand production,0.035318123,0.202159526,,,
electricity Rest of the World,B.044.01.272,"Energy, electricity Rest of the World",MJ ,Electricity Togo production,0.031669413,0.175053932,,,
electricity Rest of the World,B.044.01.273,"Energy, electricity Rest of the World",MJ ,Electricity Tonga production,0.040112294,0.221795827,,,
electricity Rest of the World,B.044.01.274,"Energy, electricity Rest of the World",MJ ,Electricity Trinidad and Tobago production,0.038202919,0.211874902,,,
electricity Rest of the World,B.044.01.275,"Energy, electricity Rest of the World",MJ ,Electricity Tunisia production,0.036628163,0.203063135,,,
electricity Rest of the World,B.044.01.276,"Energy, electricity Rest of the World",MJ ,Electricity Turkey production,0.024391113,0.166067045,,,
electricity Rest of the World,B.044.01.277,"Energy, electricity Rest of the World",MJ ,Electricity Turkmenistan production,0.038169425,0.211696316,,,
electricity Rest of the World,B.044.01.278,"Energy, electricity Rest of the World",MJ ,Electricity Turks and Caicos Islands production,0.045017032,0.249246489,,,
electricity Rest of the World,B.044.01.279,"Energy, electricity Rest of the World",MJ ,Electricity U.S. Pacific Islands production (no data),0,0,,,
electricity Rest of the World,B.044.01.280,"Energy, electricity Rest of the World",MJ ,Electricity Uganda production,0.002054202,0.010161229,,,
electricity Rest of the World,B.044.01.281,"Energy, electricity Rest of the World",MJ ,Electricity Ukraine production,0.027287606,0.079245759,,,
electricity Rest of the World,B.044.01.282,"Energy, electricity Rest of the World",MJ ,Electricity United Arab Emirates production,0.034973032,0.176353444,,,
electricity Rest of the World,B.044.01.283,"Energy, electricity Rest of the World",MJ ,Electricity United States production,0.030518121,0.165131308,,,
electricity Rest of the World,B.044.01.284,"Energy, electricity Rest of the World",MJ ,Electricity United States Virgin Islands production,0.043895951,0.24297206,,,
electricity Rest of the World,B.044.01.285,"Energy, electricity Rest of the World",MJ ,Electricity Uruguay production,0.006634532,0.03572602,,,
electricity Rest of the World,B.044.01.286,"Energy, electricity Rest of the World",MJ ,Electricity Uzbekistan production,0.037230306,0.211351075,,,
electricity Rest of the World,B.044.01.287,"Energy, electricity Rest of the World",MJ ,Electricity Vanuatu production,0.032980611,0.182267654,,,
electricity Rest of the World,B.044.01.288,"Energy, electricity Rest of the World",MJ ,Electricity Venezuela production,0.014680881,0.080569383,,,
electricity Rest of the World,B.044.01.289,"Energy, electricity Rest of the World",MJ ,Electricity Vietnam production,0.025050134,0.154756782,,,
electricity Rest of the World,B.044.01.290,"Energy, electricity Rest of the World",MJ ,Electricity Yemen production,0.036912223,0.204048098,,,
electricity Rest of the World,B.044.01.291,"Energy, electricity Rest of the World",MJ ,Electricity Zambia production,0.004420622,0.024937316,,,
electricity Rest of the World,B.044.01.292,"Energy, electricity Rest of the World",MJ ,Electricity Zimbabwe production,0.023611859,0.144683586,,,
electricity Canada,B.046.02.101,"Energy, electricity Canada",MJ ,Electricity Alberta production,0.035204661,0.21246312,,,
electricity Canada,B.046.02.102,"Energy, electricity Canada",MJ ,Electricity British Columbia production,0.00140504,0.007137165,,,
electricity Canada,B.046.02.103,"Energy, electricity Canada",MJ ,Electricity Manitoba production,0.000125294,0.000794092,,,
electricity Canada,B.046.02.104,"Energy, electricity Canada",MJ ,Electricity New Brunswick production,0.026777971,0.11111388,,,
electricity Canada,B.046.02.105,"Energy, electricity Canada",MJ ,Electricity Newfoundland and Labrador production,0.001251721,0.006342632,,,
electricity Canada,B.046.02.106,"Energy, electricity Canada",MJ ,Electricity Northwest Territories production,0.014729344,0.068320423,,,
electricity Canada,B.046.02.107,"Energy, electricity Canada",MJ ,Electricity Nova Scotia production,0.04047049,0.251462256,,,
electricity Canada,B.046.02.108,"Energy, electricity Canada",MJ ,Electricity Nunavut production,0.050309121,0.290939068,,,
electricity Canada,B.046.02.109,"Energy, electricity Canada",MJ ,Electricity Ontario production,0.015892624,0.017581728,,,
electricity Canada,B.046.02.110,"Energy, electricity Canada",MJ ,Electricity Prince Edward Island production,0.014465191,0.103441301,,,
electricity Canada,B.046.02.111,"Energy, electricity Canada",MJ ,Electricity Quebec production,0.000180301,0.000862829,,,
electricity Canada,B.046.02.112,"Energy, electricity Canada",MJ ,Electricity Saskatchewan production,0.042797564,0.268770045,,,
electricity Canada,B.046.02.113,"Energy, electricity Canada",MJ ,Electricity Yukon production,0.006744998,0.036403371,,,
electricity China,B.046.04.101,"Energy, electricity China",MJ ,Electricity CHN production,0.035398027,0.195507504,,,
