name,emission_factor,unit_standard,unit_original,source,region,category,base_year,source_dept,tier,search_text
乙醛酸(Glyoxylic acid) N2O排放係數（公噸/公噸乙二醛或乙醛酸）,100.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （四）己內醯胺、乙二醛、乙醛酸生產,2024,環境部氣候變遷署,1,乙醛酸(Glyoxylic acid) N2O排放係數（公噸/公噸乙二醛或乙醛酸） t 附表二_化學製品製造 / （四）己內醯胺、乙二醛、乙醛酸生產 N2O排放係數（公噸/公噸乙二醛或乙醛酸） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
碳化矽(Silicon carbide Production) CO2排放係數（公噸/公噸石油焦）,2300.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,碳化矽(Silicon carbide Production) CO2排放係數（公噸/公噸石油焦） t 附表二_化學製品製造 / （五）電石生產 CO2排放係數（公噸/公噸石油焦） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
碳化矽(Silicon carbide Production) / 2.3 CH4排放係數（公斤/公噸石油焦）,10.2,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,碳化矽(Silicon carbide Production) / 2.3 CH4排放係數（公斤/公噸石油焦） t 附表二_化學製品製造 / （五）電石生產 CH4排放係數（公斤/公噸石油焦） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
碳化矽(Silicon carbide Production) / 2.3 / 10.2 CO2排放係數（公噸/公噸電石）,2620.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,碳化矽(Silicon carbide Production) / 2.3 / 10.2 CO2排放係數（公噸/公噸電石） t 附表二_化學製品製造 / （五）電石生產 CO2排放係數（公噸/公噸電石） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
碳化矽(Silicon carbide Production) / 2.3 / 10.2 / 2.62 CH4排放係數（公斤/公噸電石）,11.6,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,碳化矽(Silicon carbide Production) / 2.3 / 10.2 / 2.62 CH4排放係數（公斤/公噸電石） t 附表二_化學製品製造 / （五）電石生產 CH4排放係數（公斤/公噸電石） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
原（物）料-石油焦(Petroleum coke use) CO2排放係數（公噸/公噸石油焦）,1700.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,原（物）料-石油焦(Petroleum coke use) CO2排放係數（公噸/公噸石油焦） t 附表二_化學製品製造 / （五）電石生產 CO2排放係數（公噸/公噸石油焦） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
原（物）料-石油焦(Petroleum coke use) / 1.7 CH4排放係數（公噸/公噸石油焦）,1090.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,原（物）料-石油焦(Petroleum coke use) / 1.7 CH4排放係數（公噸/公噸石油焦） t 附表二_化學製品製造 / （五）電石生產 CH4排放係數（公噸/公噸石油焦） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
產品-碳化鈣(Use of product) / 無 CH4排放係數（公噸/公噸石油焦）,1100.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （五）電石生產,2024,環境部氣候變遷署,1,產品-碳化鈣(Use of product) / 無 CH4排放係數（公噸/公噸石油焦） t 附表二_化學製品製造 / （五）電石生產 CH4排放係數（公噸/公噸石油焦） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
合成金紅石(>90 % 二氧化鈦)(Synthetic rutile) CO2排放係數（公噸/公噸產品）,1430.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （六）二氧化鈦生產,2024,環境部氣候變遷署,1,合成金紅石(>90 % 二氧化鈦)(Synthetic rutile) CO2排放係數（公噸/公噸產品） t 附表二_化學製品製造 / （六）二氧化鈦生產 CO2排放係數（公噸/公噸產品） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
金紅石二氧化鈦(Rutile titanium dioxide (chloride route)) CO2排放係數（公噸/公噸產品）,1340.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （六）二氧化鈦生產,2024,環境部氣候變遷署,1,金紅石二氧化鈦(Rutile titanium dioxide (chloride route)) CO2排放係數（公噸/公噸產品） t 附表二_化學製品製造 / （六）二氧化鈦生產 CO2排放係數（公噸/公噸產品） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
天然礦物製造(Natural soda ash production) CO2排放係數（公噸/公噸天然鹼礦（Trona））,97.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （七）碳酸鈉 （純鹼/蘇打）生產,2024,環境部氣候變遷署,1,天然礦物製造(Natural soda ash production) CO2排放係數（公噸/公噸天然鹼礦（Trona）） t 附表二_化學製品製造 / （七）碳酸鈉 （純鹼/蘇打）生產 CO2排放係數（公噸/公噸天然鹼礦（Trona）） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
天然礦物製造(Natural soda ash production) / 0.097 CO2排放係數（公噸/公噸碳酸鈉（soda ash））,138.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （七）碳酸鈉 （純鹼/蘇打）生產,2024,環境部氣候變遷署,1,天然礦物製造(Natural soda ash production) / 0.097 CO2排放係數（公噸/公噸碳酸鈉（soda ash）） t 附表二_化學製品製造 / （七）碳酸鈉 （純鹼/蘇打）生產 CO2排放係數（公噸/公噸碳酸鈉（soda ash）） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7
"慣用蒸汽重組（不含初級重組）（預設過程及以天然氣為原料）(Conventional Steam Reforming, without primary reformer)(Default Process and Natural Gas Default Feedstock) CO2排放係數（公噸/公噸甲醇）",670.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （八） 石化和碳黑生產,2024,環境部氣候變遷署,1,"慣用蒸汽重組（不含初級重組）（預設過程及以天然氣為原料）(Conventional Steam Reforming, without primary reformer)(Default Process and Natural Gas Default Feedstock) CO2排放係數（公噸/公噸甲醇） t 附表二_化學製品製造 / （八） 石化和碳黑生產 CO2排放係數（公噸/公噸甲醇） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7"
"慣用蒸汽重組（含初級重組）(Conventional Steam Reforming, with primary reformer) CO2排放係數（公噸/公噸甲醇）",497.0,t,t,CCA GHG Factor Table,TW,附表二_化學製品製造 / （八） 石化和碳黑生產,2024,環境部氣候變遷署,1,"慣用蒸汽重組（含初級重組）(Conventional Steam Reforming, with primary reformer) CO2排放係數（公噸/公噸甲醇） t 附表二_化學製品製造 / （八） 石化和碳黑生產 CO2排放係數（公噸/公噸甲醇） 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7"
