name,emission_factor,unit_standard,unit_original,source,region,category,base_year,source_dept,tier,search_text,duplicate_group_key,alternate_version_count,duplicate_sources,duplicate_years,dedupe_note
石英晶體振盪器(BB系列),0.09,顆,顆,Taiwan EPA,TW,Taiwan Local,2014,台灣晶技股份有限公司,1,石英晶體振盪器(BB系列) 顆 台灣 環保署,石英晶體振盪器(BB系列) | 顆 | 0.09,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
廢水處理排放服務(南部科學工業園區管理局-台南園區),0.77,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管理局,1,廢水處理排放服務(南部科學工業園區管理局-台南園區) mt 台灣 環保署,廢水處理排放服務(南部科學工業園區管理局-台南園區) | mt | 0.77,0,Taiwan EPA,2014,
廢水處理排放服務(南部科學工業園區管理局-高雄園區),0.61,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管理局,1,廢水處理排放服務(南部科學工業園區管理局-高雄園區) mt 台灣 環保署,廢水處理排放服務(南部科學工業園區管理局-高雄園區) | mt | 0.61,0,Taiwan EPA,2014,
盒裝去殼牡蠣,1096.25,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,行政院農業委員會漁業署,1,盒裝去殼牡蠣 mt 台灣 環保署,盒裝去殼牡蠣 | mt | 1096.25,0,Taiwan EPA,2014,
養殖吳郭魚冷凍魚片,4476.42,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,行政院農業委員會漁業署,1,養殖吳郭魚冷凍魚片 mt 台灣 環保署,養殖吳郭魚冷凍魚片 | mt | 4476.42,0,Taiwan EPA,2014,
養殖石斑魚條凍,7072.67,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,行政院農業委員會漁業署,1,養殖石斑魚條凍 mt 台灣 環保署,養殖石斑魚條凍 | mt | 7072.67,0,Taiwan EPA,2014,
養殖石斑魚活體,5834.88,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,行政院農業委員會漁業署,1,養殖石斑魚活體 mt 台灣 環保署,養殖石斑魚活體 | mt | 5834.88,0,Taiwan EPA,2014,
精製特砂(1公噸，太空袋裝),606.55,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,精製特砂(1公噸，太空袋裝) mt 台灣 環保署,精製特砂(1公噸，太空袋裝) | mt | 606.55,0,Taiwan EPA,2014,
精製特砂(50公斤),29.6,包,包,Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,精製特砂(50公斤) 包 台灣 環保署,精製特砂(50公斤) | 包 | 29.6,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
自產二砂(50公斤),57.95,包,包,Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,自產二砂(50公斤) 包 台灣 環保署,自產二砂(50公斤) | 包 | 57.95,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
精製細砂(25公斤),15.47,包,包,Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,精製細砂(25公斤) 包 台灣 環保署,精製細砂(25公斤) | 包 | 15.47,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
精製二砂(25公斤),14.67,包,包,Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,精製二砂(25公斤) 包 台灣 環保署,精製二砂(25公斤) | 包 | 14.67,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
特製液糖(20公噸),7.03,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,台灣糖業公司,1,特製液糖(20公噸) mt 台灣 環保署,特製液糖(20公噸) | mt | 7.03,0,Taiwan EPA,2014,
非離子性有機界面活性劑,2.75,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,非離子性有機界面活性劑 kg 台灣 環保署,非離子性有機界面活性劑 | kg | 2.75,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
陽離子性有機界面活性劑,2.95,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,陽離子性有機界面活性劑 kg 台灣 環保署,陽離子性有機界面活性劑 | kg | 2.95,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
陰離子性有機界面活性劑,2.84,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,陰離子性有機界面活性劑 kg 台灣 環保署,陰離子性有機界面活性劑 | kg | 2.84,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
合成偶氮類有機顏料,5.03,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,合成偶氮類有機顏料 kg 台灣 環保署,合成偶氮類有機顏料 | kg | 5.03,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
營業大貨車(柴油),0.235,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,營業大貨車(柴油) tkm 台灣 環保署,營業大貨車(柴油) | tkm | 0.235,0,Taiwan EPA,2014,
營業小貨車(柴油),0.647,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,營業小貨車(柴油) tkm 台灣 環保署,營業小貨車(柴油) | tkm | 0.647,0,Taiwan EPA,2014,
營業小貨車(汽油),0.6259,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,營業小貨車(汽油) tkm 台灣 環保署,營業小貨車(汽油) | tkm | 0.6259,0,Taiwan EPA,2014,
自用小貨車(柴油),0.693,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,自用小貨車(柴油) tkm 台灣 環保署,自用小貨車(柴油) | tkm | 0.693,0,Taiwan EPA,2014,
自用小貨車(汽油),0.7393,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,自用小貨車(汽油) tkm 台灣 環保署,自用小貨車(汽油) | tkm | 0.7393,0,Taiwan EPA,2014,
自用大貨車(柴油),0.2235,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,自用大貨車(柴油) tkm 台灣 環保署,自用大貨車(柴油) | tkm | 0.2235,0,Taiwan EPA,2014,
營業遊覽車(柴油),0.0441,pkm,延人公里(pkm),Taiwan EPA,TW,Taiwan Local,2014,交通部運輸研究所,1,營業遊覽車(柴油) pkm 台灣 環保署,營業遊覽車(柴油) | pkm | 0.0441,0,Taiwan EPA,2014,
食用醋(糯米醋),0.42,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,衛生福利部食品藥物管理署,1,食用醋(糯米醋) kg 台灣 環保署,食用醋(糯米醋) | kg | 0.42,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
食用醋(酒粕醋),0.68,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,衛生福利部食品藥物管理署,1,食用醋(酒粕醋) kg 台灣 環保署,食用醋(酒粕醋) | kg | 0.68,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
液化石油氣(於固定源使用，2012),2.09,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,液化石油氣(於固定源使用，2012) l 台灣 環保署,液化石油氣(於固定源使用，2012) | l | 2.09,0,Taiwan EPA,2014,
國際會議,3.31,每人‧每小時,每人‧每小時,Taiwan EPA,TW,Taiwan Local,2014,國際貿易局,1,國際會議 每人‧每小時 台灣 環保署,國際會議 | 每人‧每小時 | 3.31,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
廢棄物固化清理服務(南部科學工業園區-台南園區),649.1,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管局台南園區資源再生中心,1,廢棄物固化清理服務(南部科學工業園區-台南園區) mt 台灣 環保署,廢棄物固化清理服務(南部科學工業園區-台南園區) | mt | 649.1,0,Taiwan EPA,2014,
廢棄物物化清理服務(南部科學工業園區-台南園區),122.78,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管局台南園區資源再生中心,1,廢棄物物化清理服務(南部科學工業園區-台南園區) mt 台灣 環保署,廢棄物物化清理服務(南部科學工業園區-台南園區) | mt | 122.78,0,Taiwan EPA,2014,
廢棄物焚化清理服務(南部科學工業園區-台南園區),737.14,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管局台南園區資源再生中心,1,廢棄物焚化清理服務(南部科學工業園區-台南園區) mt 台灣 環保署,廢棄物焚化清理服務(南部科學工業園區-台南園區) | mt | 737.14,0,Taiwan EPA,2014,
廢棄物掩埋清理服務(南部科學工業園區-台南園區),7.07,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管局台南園區資源再生中心,1,廢棄物掩埋清理服務(南部科學工業園區-台南園區) mt 台灣 環保署,廢棄物掩埋清理服務(南部科學工業園區-台南園區) | mt | 7.07,0,Taiwan EPA,2014,
廢棄物清除處理服務(南部科學工業園區-台南園區),715.79,mt,公噸(mt),Taiwan EPA,TW,Taiwan Local,2014,南部科學工業園區管局台南園區資源再生中心,1,廢棄物清除處理服務(南部科學工業園區-台南園區) mt 台灣 環保署,廢棄物清除處理服務(南部科學工業園區-台南園區) | mt | 715.79,0,Taiwan EPA,2014,
再生料-廢汽車-碎鐵(鋼),0.3268,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,再生料-廢汽車-碎鐵(鋼) kg 台灣 環保署,再生料-廢汽車-碎鐵(鋼) | kg | 0.3268,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
再生料-廢機車-碎鐵(鋼),0.3025,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,再生料-廢機車-碎鐵(鋼) kg 台灣 環保署,再生料-廢機車-碎鐵(鋼) | kg | 0.3025,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
車用汽油(於移動源使用，2012),3.1,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,車用汽油(於移動源使用，2012) l 台灣 環保署,車用汽油(於移動源使用，2012) | l | 3.1,0,Taiwan EPA,2014,
車用汽油(於固定源使用，2012),3.0,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,車用汽油(於固定源使用，2012) l 台灣 環保署,車用汽油(於固定源使用，2012) | l | 3.0,0,Taiwan EPA,2014,
車用汽油(未燃燒，2012),0.65,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,車用汽油(未燃燒，2012) l 台灣 環保署,車用汽油(未燃燒，2012) | l | 0.65,0,Taiwan EPA,2014,
柴油(於移動源使用，2012),3.45,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,柴油(於移動源使用，2012) l 台灣 環保署,柴油(於移動源使用，2012) | l | 3.45,0,Taiwan EPA,2014,
柴油(於固定源使用，2012),3.42,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,柴油(於固定源使用，2012) l 台灣 環保署,柴油(於固定源使用，2012) | l | 3.42,0,Taiwan EPA,2014,
柴油(未燃燒，2012),0.74,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,柴油(未燃燒，2012) l 台灣 環保署,柴油(未燃燒，2012) | l | 0.74,0,Taiwan EPA,2014,
燃料油使用(蒸餘油/重油使用，2012),3.98,l,公升(L),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,燃料油使用(蒸餘油/重油使用，2012) l 台灣 環保署,燃料油使用(蒸餘油/重油使用，2012) | l | 3.98,0,Taiwan EPA,2014,
輕質鋅氧粉,2.02138,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,輕質鋅氧粉 kg 台灣 環保署,輕質鋅氧粉 | kg | 2.02138,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
重質鋅氧粉,4.830878,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,重質鋅氧粉 kg 台灣 環保署,重質鋅氧粉 | kg | 4.830878,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
亞硝酸鹽(工業鹽),2.01,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,亞硝酸鹽(工業鹽) kg 台灣 環保署,亞硝酸鹽(工業鹽) | kg | 2.01,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
乙烯丙烯橡膠,2.89,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,乙烯丙烯橡膠 kg 台灣 環保署,乙烯丙烯橡膠 | kg | 2.89,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
多元氯化鋁,3.57,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,多元氯化鋁 kg 台灣 環保署,多元氯化鋁 | kg | 3.57,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
鋅錠,9.18,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,鋅錠 kg 台灣 環保署,鋅錠 | kg | 9.18,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
苯乙烯-丙烯腈共聚合物(一般級),2.42,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,苯乙烯-丙烯腈共聚合物(一般級) kg 台灣 環保署,苯乙烯-丙烯腈共聚合物(一般級) | kg | 2.42,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
聚丁二烯橡膠,2.86,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,聚丁二烯橡膠 kg 台灣 環保署,聚丁二烯橡膠 | kg | 2.86,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
丁腈橡膠,3.47,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,丁腈橡膠 kg 台灣 環保署,丁腈橡膠 | kg | 3.47,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
乙酸乙酯,3.98,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,乙酸乙酯 kg 台灣 環保署,乙酸乙酯 | kg | 3.98,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
不飽和聚酯樹脂,4.01,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,不飽和聚酯樹脂 kg 台灣 環保署,不飽和聚酯樹脂 | kg | 4.01,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
乙醇,2.57,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,乙醇 kg 台灣 環保署,乙醇 | kg | 2.57,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
甲醇,2.34,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,甲醇 kg 台灣 環保署,甲醇 | kg | 2.34,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
氫氧化鈉，45％,1.54,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,氫氧化鈉，45％ kg 台灣 環保署,氫氧化鈉，45％ | kg | 1.54,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
硫酸，98％,0.147,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,硫酸，98％ kg 台灣 環保署,硫酸，98％ | kg | 0.147,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
鹽酸，37％,1.69,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,鹽酸，37％ kg 台灣 環保署,鹽酸，37％ | kg | 1.69,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
氨,1.87,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,氨 kg 台灣 環保署,氨 | kg | 1.87,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
二氧化鈦(非食品級),4.28,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,二氧化鈦(非食品級) kg 台灣 環保署,二氧化鈦(非食品級) | kg | 4.28,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
三聚氰胺樹脂,3.87,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,三聚氰胺樹脂 kg 台灣 環保署,三聚氰胺樹脂 | kg | 3.87,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
熱可塑性橡膠,3.76,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,熱可塑性橡膠 kg 台灣 環保署,熱可塑性橡膠 | kg | 3.76,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
苯乙烯-丁二烯橡膠,2.41,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,苯乙烯-丁二烯橡膠 kg 台灣 環保署,苯乙烯-丁二烯橡膠 | kg | 2.41,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
聚碳酸酯(非光氣法，一般級),9.42,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,經濟部工業局,1,聚碳酸酯(非光氣法，一般級) kg 台灣 環保署,聚碳酸酯(非光氣法，一般級) | kg | 9.42,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
玻璃纖維絲,2.76,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,玻璃纖維絲 kg 台灣 環保署,玻璃纖維絲 | kg | 2.76,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
玻璃容器,1.02,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,玻璃容器 kg 台灣 環保署,玻璃容器 | kg | 1.02,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
平面顯示器用玻璃基板,5.86,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,平面顯示器用玻璃基板 kg 台灣 環保署,平面顯示器用玻璃基板 | kg | 5.86,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
乙醇胺,1.84,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2014,環境部,1,乙醇胺 kg 台灣 環保署,乙醇胺 | kg | 1.84,1,MOENV CFP | Taiwan EPA,2014,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
