Record ID,原始採購／標案名稱,標準品名候選,官方財物次分類,產業分類候選,採購品類候選,Scope 3候選,採購機關,公開案號,公開日期,決標金額(元),官方回查網址,來源紀錄ID,資料狀態,人工覆核註記
RP-0485,11號變電站4.16kV高壓配電盤(含安裝、測試及教育訓練等),11號變電站4.16kV高壓配電盤(含安裝、測試及教育訓練等),其他電力設備及零件,電機電控,電力設備／電材,範疇3 類別1,台灣中油股份有限公司,I8J123070,2024-07-02,35685510,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=BDM-2-70488247.xml,BDM-2-70488247,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0486,豬肉等8類計194項食材(開口契約),豬肉等8類計194項食材(開口契約),"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,高雄榮民總醫院,SP12272,2024-07-02,78484464,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=BDM-2-70559592.xml,BDM-2-70559592,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0487,豬肉等8類計194項食材(開口契約)(本次招標2類),豬肉等8類計194項食材(開口契約)(本次招標2類),"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,高雄榮民總醫院,SP12272,2024-07-02,25824672,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=BDM-2-70585300.xml,BDM-2-70585300,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0488,2024金門老兵召集令活動規劃及執行委託案(第2次),2024金門老兵召集令活動規劃及執行委託案(第2次),除服裝以外之紡織品,民生製造,家具／紡織用品,範疇3 類別1,金門縣政府,1130033229,2024-06-30,3000000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-2-70595639.xml,BDM-2-70595639,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0489,第十/十一蒸餾工場除鐵劑一批(De-metalagentfortopping10/11unit)等一批,第十/十一蒸餾工場除鐵劑一批(De-metalagentfortopping10/11unit)等,基本化學產品,化工塑橡膠,化學品／塑橡膠,範疇3 類別1,台灣中油股份有限公司,C1213D023,2024-07-01,19706400,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-2-70605905.xml,BDM-2-70605905,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0490,檢測儀器用氣體一批,檢測儀器用氣體,基本化學產品,儀器光電,儀器／光學設備,範疇3 類別1,台灣自來水股份有限公司,1135M037,2024-06-30,456477,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-2-70606807.xml,BDM-2-70606807,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0491,南非分行行舍租賃採購案,南非分行行舍租賃,建地及相關土地,其他產業,其他財物,範疇3 類別1,臺灣銀行股份有限公司,BOTSA-202405,2024-06-30,21810962,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-2-70610634.xml,BDM-2-70610634,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0492,耐優捷凝膠人工骨泥-0.5ml(或同等品)等5項案,耐優捷凝膠人工骨泥-0.5ml(或同等品)等5項案,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13447P372,2024-06-30,411200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=BDM-2-70612999.xml,BDM-2-70612999,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0493,113年臺中市第十四屆全市運動大會膳食組便當採購,113年臺中市第十四屆全市運動大會膳食組便當採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,臺中市龍井區龍井國民小學,ljes1130627,2024-07-01,322100,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-2-70615412.xml,BDM-2-70615412,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0494,台糖公司臺南市永康區平道段合建分屋開發案,台糖公司臺南市永康區平道段合建分屋開發案,建地及相關土地,其他產業,其他財物,範疇3 類別1,台灣糖業股份有限公司台南區處,1130004332,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=BDM-2-70616397.xml,BDM-2-70616397,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0495,花蓮縣鳳林國小113年度已達汰換年限之汰舊換新身心障礙學生交通車(含升降設備),花蓮縣鳳林國小113年度已達汰換年限之汰舊換新身心障礙學生交通車(含升降設備),"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,花蓮縣政府,SC113061803,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614628.xml,NAI-1-70614628,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0496,113學年度同富國中學區午餐暨幼兒園點心食材供應商聯合採購案,113學年度同富國中學區午餐暨幼兒園點心食材供應商聯合,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,南投縣信義鄉同富國民小學,113-03-163-001-F,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614648.xml,NAI-1-70614648,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0497,團隊運動訓練生理監控穿戴裝置系統、移動心電圖/心肺測量系統、加壓阻力運動訓練系統,團隊運動訓練生理監控穿戴裝置系統、移動心電圖/心肺測量系統、加壓阻力運動訓練系統,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺北護理健康大學,113043,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614670.xml,NAI-1-70614670,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0498,植入性抗菌引流導管等2項單價開口契約,植入性抗菌引流導管等2項單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1130208K,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614671.xml,NAI-1-70614671,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0499,肱骨髓內釘系統組等6項單價開口契約,肱骨髓內釘系統組等6項單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1120721K,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614672.xml,NAI-1-70614672,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0500,113年校園無線網路基地台設備採購案,113年校園無線網路基地台設備,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,國立臺北護理健康大學,113042,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614675.xml,NAI-1-70614675,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0501,錐形滾柱軸承外環等4項採購,錐形滾柱軸承外環等4項採購,鐵路及電車軌道之機車及其零件,其他產業,其他財物,範疇3 類別1,臺北大眾捷運股份有限公司,C13A03801,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614680.xml,NAI-1-70614680,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0502,駐米蘭辦事處採購館車,駐米蘭辦事處採購館車,"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,駐外機構,MIL2024-002,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614687.xml,NAI-1-70614687,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0503,鋼材用料長期合約採購,鋼材用料長期合約採購,結構金屬產品及其零件,金屬加工,金屬／五金,範疇3 類別1,台灣電力股份有限公司電力修護處,5331300021,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614719.xml,NAI-1-70614719,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0504,渦電流磁場式探傷器壹批,渦電流磁場式探傷器,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,台灣電力股份有限公司電力修護處,5331300044,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614721.xml,NAI-1-70614721,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0505,113學年度第1學期教科書採購案,113學年度第1學期教科書,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,國立北門高級中學,BM113013,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614722.xml,NAI-1-70614722,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0506,汐止E/S等11所12組蓄電池採購暨汰換安裝,汐止E/S等11所12組蓄電池採購暨汰換安裝,其他電力設備及零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司台北供電區營運處,4701300009,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614726.xml,NAI-1-70614726,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0507,113年度中型身心障礙學生交通車採購案,113年度中型身心障礙學生交通車,"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,新北市立重慶國民中學,C113006,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614731.xml,NAI-1-70614731,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0508,三星鄉幸福巴士車輛購置案,三星鄉幸福巴士車輛購置案,"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,宜蘭縣三星鄉公所,113D10,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614754.xml,NAI-1-70614754,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0509,113年度嘉義市國民中小學充實圖書館藏書量聯合採購案,113年度嘉義市國民中小學充實圖書館藏書量聯合,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,嘉義市民族國民小學,113mtes0613,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614755.xml,NAI-1-70614755,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0510,中油1999級船舶液壓系統閥件採購一批,中油1999級船舶液壓系統閥件採購,"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,台灣中油股份有限公司,D5113R018,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614767.xml,NAI-1-70614767,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0511,113年金門縣林務所採購園藝資材一批(開口契約),113年金門縣林務所採購園藝資材一批(開口契約),"農業,園藝及市場園藝產品",其他產業,其他財物,範疇3 類別1,金門縣採購招標所,N113220920139,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614768.xml,NAI-1-70614768,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0512,中央生理監視器及胎兒/孕婦監視器2台,中央生理監視器及胎兒/孕婦監視器2台,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,臺北市立聯合醫院,S113101,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614770.xml,NAI-1-70614770,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0513,112學年度遊樂器材增設,112學年度遊樂器材增設,遊樂場迴轉臺、鞦韆臺、射擊場及其他遊樂場之娛樂設備,其他產業,其他財物,範疇3 類別1,新北市泰山區明志國民小學,mjes1130602,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614776.xml,NAI-1-70614776,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0514,113學年度第1學期教科書採購招標案,113學年度第1學期教科書採購招標案,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,桃園市立桃園高級中等學校,113TYSH29,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614783.xml,NAI-1-70614783,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0515,113學年度第1學期教科書採購案,113學年度第1學期教科書,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,國立溪湖高級中學,HHSH-113015,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614788.xml,NAI-1-70614788,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0516,113年度高級中等學校充實教學及實習設備-教學設備採購案,113年度高級中等學校充實教學及實習設備-教學設備,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,臺中市立后綜高級中學,11316,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614790.xml,NAI-1-70614790,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0517,國立歷史博物館微環境控制展櫃製作案,國立歷史博物館微環境控制展櫃製作案,結構金屬產品及其零件,金屬加工,金屬／五金,範疇3 類別1,國立歷史博物館,113032,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614793.xml,NAI-1-70614793,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0518,感測器桿等12項,感測器桿等12項,"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,國防部海軍司令部,PD13708P536,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614795.xml,NAI-1-70614795,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0519,丙酮等7項,丙酮等7項,基本化學產品,化工塑橡膠,化學品／塑橡膠,範疇3 類別1,國防部海軍司令部,PD13816P542,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614798.xml,NAI-1-70614798,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0520,一四級分供空氣閥等8項,一四級分供空氣閥等8項,"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,國防部海軍司令部,PD13718P545,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614802.xml,NAI-1-70614802,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0521,高效保膚劑採購案,高效保膚劑,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,衛生福利部桃園醫院,FMG11300014,2024-06-30,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240701&fn=NAI-1-70614807.xml,NAI-1-70614807,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
